restaurantId;category;name;description;price
234;Sandwiches;Baja Chicken & Bacon Footlong Regular Sub;An irresistible sub with Southwest attitude hand-pulled Rotisserie-Style Chicken Pepper Jack Cheese and Hickory-Smoked Bacon topped with our smoky Baja Chipotle sauce.;11.99
234;Sandwiches;Baja Chicken & Bacon Footlong Pro (Double Protein);An irresistible sub with Southwest attitude hand-pulled Rotisserie-Style Chicken Pepper Jack Cheese and Hickory-Smoked Bacon topped with our smoky Baja Chipotle sauce.;15.49
234;Sandwiches;Baja Steak & Jack 6 Inch Regular Sub;Spicy cheesy smoky — this ones got it all. Steak meets Pepper Jack Cheese with green peppers red onions and Baja Chipotle Sauce on Artisan Italian Bread. Try not to fall head over heels.;6.49
234;Sandwiches;Baja Steak & Jack Footlong Regular Sub;Spicy cheesy smoky — this ones got it all. Steak meets Pepper Jack Cheese with green peppers red onions and Baja Chipotle Sauce on Artisan Italian Bread. Try not to fall head over heels.;9.99
234;Sandwiches;Baja Steak & Jack Footlong Pro (Double Protein);Spicy cheesy smoky — this ones got it all. Steak meets Pepper Jack Cheese with green peppers red onions and Baja Chipotle Sauce on Artisan Italian Bread. Try not to fall head over heels.;13.99
234;Sandwiches;Baja Turkey Avocado 6 Inch Regular Sub;Oven-Roasted Turkey Smashed Avocado and crisp veggies topped with Baja Chipotle sauce this one is all about that bold smoky and spicy flavor!;6.69
234;Sandwiches;Baja Turkey Avocado Footlong Regular Sub;Oven-Roasted Turkey Smashed Avocado and crisp veggies topped with Baja Chipotle sauce this one is all about that bold smoky and spicy flavor!;10.99
234;Sandwiches;Baja Turkey Avocado Footlong Pro (Double Protein);Oven-Roasted Turkey Smashed Avocado and crisp veggies topped with Baja Chipotle sauce this one is all about that bold smoky and spicy flavor!;14.99
234;Sandwiches;Baja Turkey with Sliced Avocado 6 Inch Regular Sub;Oven-Roasted Turkey Sliced Avocado and crisp veggies topped with Baja Chipotle sauce this one is all about that bold smoky and spicy flavor!;6.69
234;Sandwiches;Baja Turkey with Sliced Avocado Footlong Regular Sub;Oven-Roasted Turkey Sliced Avocado and crisp veggies topped with Baja Chipotle sauce this one is all about that bold smoky and spicy flavor!;10.99
234;Sandwiches;Baja Turkey with Sliced Avocado Footlong Pro (Double Protein);Oven-Roasted Turkey Sliced Avocado and crisp veggies topped with Baja Chipotle sauce this one is all about that bold smoky and spicy flavor!;14.99
234;Sandwiches;Black Forest Ham 6 Inch Regular Sub;Our Black Forest Ham sandwich is a true classic. We add lettuce baby spinach cucumbers green peppers and red onions to our delicious thin-sliced ham and serve it on our Hearty Multigrain bread. Want cheese? Just ask.;4.99
234;Sandwiches;Black Forest Ham Footlong Regular Sub;Our Black Forest Ham sandwich is a true classic. We add lettuce baby spinach cucumbers green peppers and red onions to our delicious thin-sliced ham and serve it on our Hearty Multigrain bread. Want cheese? Just ask.;7.99
234;Sandwiches;Black Forest Ham Footlong Pro (Double Protein);Our Black Forest Ham sandwich is a true classic. We add lettuce baby spinach cucumbers green peppers and red onions to our delicious thin-sliced ham and serve it on our Hearty Multigrain bread. Want cheese? Just ask.;11.99
234;Sandwiches;Buffalo Chicken 6 Inch Regular Sub;"When youre looking to spice things up do it with Franks RedHot® and buffalo chicken. Our Buffalo Chicken Footlong is made with everyones favorite hot sauce – Franks RedHot® and topped with peppercorn ranch. Try it with lettuce tomatoes and cucumbers! Franks RedHot® is a registered trademark of McCormick &amp; Co. and used under license by Subway Franchisee Advertising Fund Trust Ltd.®/© Subway IP LLC 2021.";6.49
234;Sandwiches;Buffalo Chicken Footlong Regular Sub;"When youre looking to spice things up do it with Franks RedHot® and buffalo chicken. Our Buffalo Chicken Footlong is made with everyones favorite hot sauce – Franks RedHot® and topped with peppercorn ranch. Try it with lettuce tomatoes and cucumbers! Franks RedHot® is a registered trademark of McCormick &amp; Co. and used under license by Subway Franchisee Advertising Fund Trust Ltd.®/© Subway IP LLC 2021.";9.99
234;Sandwiches;Buffalo Chicken Footlong Pro (Double Protein);"When youre looking to spice things up do it with Franks RedHot® and buffalo chicken. Our Buffalo Chicken Footlong is made with everyones favorite hot sauce – Franks RedHot® and topped with peppercorn ranch. Try it with lettuce tomatoes and cucumbers! Franks RedHot® is a registered trademark of McCormick &amp; Co. and used under license by Subway Franchisee Advertising Fund Trust Ltd.®/© Subway IP LLC 2021.";13.99
234;Sandwiches;B.L.T. 6 Inch Regular Sub;The sub that proves great things come in threes. In this case those three things happen to be hickory smoked bacon lettuce and juicy tomatoes. While theres no scientific way of proving it this B.L.T might be the most perfect sub in existence.;5.49
234;Sandwiches;B.L.T. Footlong Regular Sub;The sub that proves great things come in threes. In this case those three things happen to be hickory smoked bacon lettuce and juicy tomatoes. While theres no scientific way of proving it this B.L.T might be the most perfect sub in existence.;8.99
234;Sandwiches;B.L.T. Footlong Pro (Double Protein);The sub that proves great things come in threes. In this case those three things happen to be hickory smoked bacon lettuce and juicy tomatoes. While theres no scientific way of proving it this B.L.T might be the most perfect sub in existence.;12.49
234;Sandwiches;Chicken & Bacon Ranch 6 Inch Regular Sub;What do you get when you mix juicy Rotisserie-Style Chicken melty Monterey Cheddar Cheese Hickory-Smoked Bacon and our creamy Peppercorn Ranch? Your sandwich happy place.;7.49
234;Sandwiches;Chicken & Bacon Ranch Footlong Regular Sub;What do you get when you mix juicy Rotisserie-Style Chicken melty Monterey Cheddar Cheese Hickory-Smoked Bacon and our creamy Peppercorn Ranch? Your sandwich happy place.;12.49
234;Sandwiches;Chicken & Bacon Ranch Footlong Pro (Double Protein);What do you get when you mix juicy Rotisserie-Style Chicken melty Monterey Cheddar Cheese Hickory-Smoked Bacon and our creamy Peppercorn Ranch? Your sandwich happy place.;16.49
234;Sandwiches;Chicken Pizziola® 6 Inch Regular Sub;Our fresh take on Italian. Juicy chicken zest-errific pepperoni and our signature recipe marinara sauce toasted with melty cheese on your favorite freshly baked bread. Molto buona!;6.99
234;Sandwiches;Chicken Pizziola® Footlong Regular Sub;Our fresh take on Italian. Juicy chicken zest-errific pepperoni and our signature recipe marinara sauce toasted with melty cheese on your favorite freshly baked bread. Molto buona!;11.99
234;Sandwiches;Chicken Pizziola® Footlong Pro (Double Protein);Our fresh take on Italian. Juicy chicken zest-errific pepperoni and our signature recipe marinara sauce toasted with melty cheese on your favorite freshly baked bread. Molto buona!;15.49
234;Sandwiches;Cold Cut Combo® 6 Inch Regular Sub;The Cold Cut Combo® sandwich with ham salami and bologna (all turkey based) is a long-time Subway® favorite. Yeah. Its that good.;4.99
234;Sandwiches;Cold Cut Combo® Footlong Regular Sub;The Cold Cut Combo® sandwich with ham salami and bologna (all turkey based) is a long-time Subway® favorite. Yeah. Its that good.;7.99
234;Sandwiches;Cold Cut Combo® Footlong Pro (Double Protein);The Cold Cut Combo® sandwich with ham salami and bologna (all turkey based) is a long-time Subway® favorite. Yeah. Its that good.;11.49
234;Sandwiches;Grilled Chicken  6 Inch Regular Sub;Tender grilled chicken loaded on our Hearty Multigrain bread with your choice of veggies. A little lettuce tomatoes onions and baby spinach and you cant go wrong.;6.49
234;Sandwiches;Grilled Chicken  Footlong Regular Sub;Tender grilled chicken loaded on our Hearty Multigrain bread with your choice of veggies. A little lettuce tomatoes onions and baby spinach and you cant go wrong.;9.99
234;Sandwiches;Grilled Chicken  Footlong Pro (Double Protein);Tender grilled chicken loaded on our Hearty Multigrain bread with your choice of veggies. A little lettuce tomatoes onions and baby spinach and you cant go wrong.;13.99
234;Sandwiches;Honey Mustard Rotisserie-Style Chicken 6 Inch Regular Sub;Savory and sweet this sub has all the bases covered with Rotisserie-Style Chicken crisp veggies and Honey Mustard on Hearty Multigrain bread.;6.49
234;Sandwiches;Honey Mustard Rotisserie-Style Chicken Footlong Regular Sub;Savory and sweet this sub has all the bases covered with Rotisserie-Style Chicken crisp veggies and Honey Mustard on Hearty Multigrain bread.;9.99
234;Sandwiches;Honey Mustard Rotisserie-Style Chicken Footlong Pro (Double Protein);Savory and sweet this sub has all the bases covered with Rotisserie-Style Chicken crisp veggies and Honey Mustard on Hearty Multigrain bread.;13.99
234;Sandwiches;Italian B.M.T.® 6 Inch Regular Sub;The Italian B.M.T.® sandwich is filled with Genoa salami spicy pepperoni and Black Forest Ham. Big. Meaty. Tasty. Get it. ;5.49
234;Sandwiches;Italian B.M.T.® Footlong Regular Sub;The Italian B.M.T.® sandwich is filled with Genoa salami spicy pepperoni and Black Forest Ham. Big. Meaty. Tasty. Get it. ;8.99
234;Sandwiches;Italian B.M.T.® Footlong Pro (Double Protein);The Italian B.M.T.® sandwich is filled with Genoa salami spicy pepperoni and Black Forest Ham. Big. Meaty. Tasty. Get it. ;12.49
234;Sandwiches;Meatball Marinara 6 Inch Regular Sub;The Meatball Marinara sandwich is drenched in irresistible marinara sauce sprinkled with Parmesan cheese  topped with whatever you want (no judgement) and perfectly toasted just for you.;4.99
234;Sandwiches;Meatball Marinara Footlong Regular Sub;The Meatball Marinara sandwich is drenched in irresistible marinara sauce sprinkled with Parmesan cheese  topped with whatever you want (no judgement) and perfectly toasted just for you.;7.99
234;Sandwiches;Meatball Marinara Footlong Pro (Double Protein);The Meatball Marinara sandwich is drenched in irresistible marinara sauce sprinkled with Parmesan cheese  topped with whatever you want (no judgement) and perfectly toasted just for you.;11.99
234;Sandwiches;Oven Roasted Turkey 6 Inch Regular Sub;If a classic is what you crave our thin-sliced Oven Roasted Turkey is the sandwich for you. Its full of flavor and made to order with your choice of crisp veggies served on our freshly baked Hearty Multigrain bread.;5.79
234;Sandwiches;Oven Roasted Turkey Footlong Regular Sub;If a classic is what you crave our thin-sliced Oven Roasted Turkey is the sandwich for you. Its full of flavor and made to order with your choice of crisp veggies served on our freshly baked Hearty Multigrain bread.;8.99
234;Sandwiches;Oven Roasted Turkey Footlong Pro (Double Protein);If a classic is what you crave our thin-sliced Oven Roasted Turkey is the sandwich for you. Its full of flavor and made to order with your choice of crisp veggies served on our freshly baked Hearty Multigrain bread.;12.99
234;Sandwiches;Oven Roasted Turkey & Ham 6 Inch Regular Sub;Enjoy the flavor of tender thin-sliced oven roasted turkey and Black Forest Ham with your favorite veggies from juicy tomatoes to sweet red onions all served on freshly baked Hearty Multigrain bread.;5.49
234;Sandwiches;Oven Roasted Turkey & Ham Footlong Regular Sub;Enjoy the flavor of tender thin-sliced oven roasted turkey and Black Forest Ham with your favorite veggies from juicy tomatoes to sweet red onions all served on freshly baked Hearty Multigrain bread.;8.99
234;Sandwiches;Oven Roasted Turkey & Ham Footlong Pro (Double Protein);Enjoy the flavor of tender thin-sliced oven roasted turkey and Black Forest Ham with your favorite veggies from juicy tomatoes to sweet red onions all served on freshly baked Hearty Multigrain bread.;12.99
234;Sandwiches;Pizza Sub 6 Inch Regular Sub;Hot outta the oven its the Pizza Sub. Enjoy spicy pepperoni piled high and layered with melt-a-licious cheese and our signature marinara sauce. Try it on freshly baked Artisan Italian bread today.;4.99
234;Sandwiches;Pizza Sub Footlong Regular Sub;Hot outta the oven its the Pizza Sub. Enjoy spicy pepperoni piled high and layered with melt-a-licious cheese and our signature marinara sauce. Try it on freshly baked Artisan Italian bread today.;7.99
234;Sandwiches;Pizza Sub Footlong Pro (Double Protein);Hot outta the oven its the Pizza Sub. Enjoy spicy pepperoni piled high and layered with melt-a-licious cheese and our signature marinara sauce. Try it on freshly baked Artisan Italian bread today.;11.99
234;Sandwiches;Roast Beef 6 Inch Regular Sub;Choice Angus Roast Beef Hearty Multigrain Bread and plenty of fresh veggies make this lunchtime classic one to remember.;6.99
234;Sandwiches;Roast Beef Footlong Regular Sub;Choice Angus Roast Beef Hearty Multigrain Bread and plenty of fresh veggies make this lunchtime classic one to remember.;11.99
234;Sandwiches;Roast Beef Footlong Pro (Double Protein);Choice Angus Roast Beef Hearty Multigrain Bread and plenty of fresh veggies make this lunchtime classic one to remember.;15.99
234;Sandwiches;Rotisserie-Style Chicken 6 Inch Regular Sub;Who doesnt love tender juicy rotisserie-style chicken? Especially when its served on our Hearty Multigrain bread with your choice of veggies. We like lettuce tomatoes red onions and peppers but hey its your sandwich do what you like.;6.29
234;Sandwiches;Rotisserie-Style Chicken Footlong Regular Sub;Who doesnt love tender juicy rotisserie-style chicken? Especially when its served on our Hearty Multigrain bread with your choice of veggies. We like lettuce tomatoes red onions and peppers but hey its your sandwich do what you like.;9.99
234;Sandwiches;Rotisserie-Style Chicken Footlong Pro (Double Protein);Who doesnt love tender juicy rotisserie-style chicken? Especially when its served on our Hearty Multigrain bread with your choice of veggies. We like lettuce tomatoes red onions and peppers but hey its your sandwich do what you like.;13.49
234;Sandwiches;Spicy Italian 6 Inch Regular Sub;Our Spicy Italian sandwich is a combo of pepperoni and Genoa salami. Pile on cheese crunchy veggies and finish it with your favorite sauce. Or dont. Your call. ;5.49
234;Sandwiches;Spicy Italian Footlong Regular Sub;Our Spicy Italian sandwich is a combo of pepperoni and Genoa salami. Pile on cheese crunchy veggies and finish it with your favorite sauce. Or dont. Your call. ;8.49
234;Sandwiches;Spicy Italian Footlong Pro (Double Protein);Our Spicy Italian sandwich is a combo of pepperoni and Genoa salami. Pile on cheese crunchy veggies and finish it with your favorite sauce. Or dont. Your call. ;11.99
234;Sandwiches;Turkey Cali Fresh 6 Inch Regular Sub;West coast east coast it doesnt matter to us. We make our Cali Turkey for anyone on freshly baked Hearty Multigrain bread loaded with oven roasted turkey hickory smoked bacon smashed avocado BelGioioso® Fresh Mozzarella mayo and baby spinach. ;7.49
234;Sandwiches;Turkey Cali Fresh Footlong Regular Sub;West coast east coast it doesnt matter to us. We make our Cali Turkey for anyone on freshly baked Hearty Multigrain bread loaded with oven roasted turkey hickory smoked bacon smashed avocado BelGioioso® Fresh Mozzarella mayo and baby spinach. ;11.99
234;Sandwiches;Turkey Cali Fresh Footlong Pro (Double Protein);West coast east coast it doesnt matter to us. We make our Cali Turkey for anyone on freshly baked Hearty Multigrain bread loaded with oven roasted turkey hickory smoked bacon smashed avocado BelGioioso® Fresh Mozzarella mayo and baby spinach. ;15.99
234;Sandwiches;Steak Cali Fresh 6 Inch Regular Sub;The Cali Steak is a hit in any time zone made on our freshly baked Hearty Multigrain bread with delicious steak hickory smoked bacon smashed avocado BelGioioso® Fresh Mozzarella and fresh veggies of your choice. ;7.49
234;Sandwiches;Steak Cali Fresh Footlong Regular Sub;The Cali Steak is a hit in any time zone made on our freshly baked Hearty Multigrain bread with delicious steak hickory smoked bacon smashed avocado BelGioioso® Fresh Mozzarella and fresh veggies of your choice. ;12.99
234;Sandwiches;Steak Cali Fresh Footlong Pro (Double Protein);The Cali Steak is a hit in any time zone made on our freshly baked Hearty Multigrain bread with delicious steak hickory smoked bacon smashed avocado BelGioioso® Fresh Mozzarella and fresh veggies of your choice. ;17.49
234;Sandwiches;Steak & Cheese 6 Inch Regular Sub;"Our Steak &amp; Cheese sandwich is where warm delicious steak gets topped with melty cheesiness. Get crazy with veggies and sauces to make it what you want.";6.29
234;Sandwiches;Steak & Cheese Footlong Regular Sub;"Our Steak &amp; Cheese sandwich is where warm delicious steak gets topped with melty cheesiness. Get crazy with veggies and sauces to make it what you want.";9.99
234;Sandwiches;Steak & Cheese Footlong Pro (Double Protein);"Our Steak &amp; Cheese sandwich is where warm delicious steak gets topped with melty cheesiness. Get crazy with veggies and sauces to make it what you want.";13.99
234;Sandwiches;Subway Club 6 Inch Regular Sub;Youve never seen a club this good! Oven-Roasted Turkey Black Forest Ham and Choice Angus Roast Beef are stacked high with fresh veggies on Hearty Multigrain Bread.;6.99
234;Sandwiches;Subway Club Footlong Regular Sub;Youve never seen a club this good! Oven-Roasted Turkey Black Forest Ham and Choice Angus Roast Beef are stacked high with fresh veggies on Hearty Multigrain Bread.;10.99
234;Sandwiches;Subway Club Footlong Pro (Double Protein);Youve never seen a club this good! Oven-Roasted Turkey Black Forest Ham and Choice Angus Roast Beef are stacked high with fresh veggies on Hearty Multigrain Bread.;14.99
234;Sandwiches;Tuna 6 Inch Regular Sub;"Youll love every bite of our classic tuna sandwich. 100% wild caught tuna blended with creamy mayo then topped with your choice of crisp fresh veggies. 100% delicious.
";5.99
234;Sandwiches;Tuna Footlong Regular Sub;"Youll love every bite of our classic tuna sandwich. 100% wild caught tuna blended with creamy mayo then topped with your choice of crisp fresh veggies. 100% delicious.
";9.49
234;Sandwiches;Tuna Footlong Pro (Double Protein);"Youll love every bite of our classic tuna sandwich. 100% wild caught tuna blended with creamy mayo then topped with your choice of crisp fresh veggies. 100% delicious.
";12.99
234;Sandwiches;Turkey Italiano 6 Inch Regular Sub;Tender oven roasted turkey with genoa salami spicy pepperoni melty American cheese. All on freshly baked bread with your favorite veggies and topped with our MVP Parmesan Vinaigrette™ to make it a sandwich like no other.;5.49
234;Sandwiches;Turkey Italiano Footlong Regular Sub;Tender oven roasted turkey with genoa salami spicy pepperoni melty American cheese. All on freshly baked bread with your favorite veggies and topped with our MVP Parmesan Vinaigrette™ to make it a sandwich like no other.;8.99
234;Sandwiches;Turkey Italiano Footlong Pro (Double Protein);Tender oven roasted turkey with genoa salami spicy pepperoni melty American cheese. All on freshly baked bread with your favorite veggies and topped with our MVP Parmesan Vinaigrette™ to make it a sandwich like no other.;12.49
234;Sandwiches;Veggie Delite® 6 Inch Regular Sub;The Veggie Delite® sandwich is crispy crunchy vegetarian perfection. With lettuce baby spinach tomatoes cucumbers green peppers and red onions all on our Hearty Multigrain bread.;4.99
234;Sandwiches;Veggie Delite® Footlong Regular Sub;The Veggie Delite® sandwich is crispy crunchy vegetarian perfection. With lettuce baby spinach tomatoes cucumbers green peppers and red onions all on our Hearty Multigrain bread.;7.99
234;Sandwiches;Veggie Patty 6 Inch Regular Sub;Delicious vegan patties with lettuce tomatoes cucumbers green peppers and red onions all served on our freshly baked Hearty Multigrain bread.;6.49
234;Sandwiches;Veggie Patty Footlong Regular Sub;Delicious vegan patties with lettuce tomatoes cucumbers green peppers and red onions all served on our freshly baked Hearty Multigrain bread.;9.99
234;Sandwiches;Veggie Patty Footlong Pro (Double Protein);Delicious vegan patties with lettuce tomatoes cucumbers green peppers and red onions all served on our freshly baked Hearty Multigrain bread.;13.99
234;Fresh Melts®;Baja Chicken & Bacon Melt Footlong Melt;Freshly made? Cheesy? Why not have both? Rotisserie-Style Chicken Hickory-Smoked Bacon and our Baja Chipotle sauce are topped with crisp veggies and extra Pepper Jack Cheese.;11.99
234;Fresh Melts®;Baja Chicken & Bacon Melt 6 Inch Melt;Freshly made? Cheesy? Why not have both? Rotisserie-Style Chicken Hickory-Smoked Bacon and our Baja Chipotle sauce are topped with crisp veggies and extra Pepper Jack Cheese.;6.99
234;Fresh Melts®;Chicken & Bacon Ranch Melt Footlong Melt;How can you improve Rotisserie-Style Chicken Hickory-Smoked Bacon and Peppercorn Ranch? With a whole lot of gooey Provolone Cheese and veggies.;10.99
234;Fresh Melts®;Chicken & Bacon Ranch Melt 6 Inch Melt;How can you improve Rotisserie-Style Chicken Hickory-Smoked Bacon and Peppercorn Ranch? With a whole lot of gooey Provolone Cheese and veggies.;6.99
234;Fresh Melts®;Baja Steak & Jack Melt Footlong Melt;Steak is smothered with gooey melty Pepper Jack Cheese. Add in green peppers and red onions and top it with Baja Chipotle Sauce and youve got a cheesy smoky perfect meal.;9.99
234;Fresh Melts®;Baja Steak & Jack Melt 6 Inch Melt;Steak is smothered with gooey melty Pepper Jack Cheese. Add in green peppers and red onions and top it with Baja Chipotle Sauce and youve got a cheesy smoky perfect meal.;6.49
234;Fresh Melts®;Buffalo Chicken Melt Footlong Melt;"Packed with grilled chicken plus just the right amount of Franks RedHot® Buffalo sauce a little peppercorn ranch to beat the heat and all the veggies you can fit in there. Franks RedHot® is a registered trademark of McCormick &amp; Co. and used under license by Subway Franchisee Advertising Fund Trust Ltd. ®/© Subway IP LLC 2021.";9.99
234;Fresh Melts®;Buffalo Chicken Melt 6 Inch Melt;"Packed with grilled chicken plus just the right amount of Franks RedHot® Buffalo sauce a little peppercorn ranch to beat the heat and all the veggies you can fit in there. Franks RedHot® is a registered trademark of McCormick &amp; Co. and used under license by Subway Franchisee Advertising Fund Trust Ltd. ®/© Subway IP LLC 2021.";6.49
234;Fresh Melts®;Ham & Cheese Melt Footlong Melt;"Your cravings called and we answered with melty goodness and fresh veggies too. The Ham &amp; Cheese Melt combines Black Forest ham fresh tomato and American cheese and grills them all up to create an indulgent choice thats freshly made too.";7.99
234;Fresh Melts®;Ham & Cheese Melt 6 Inch Melt;"Your cravings called and we answered with melty goodness and fresh veggies too. The Ham &amp; Cheese Melt combines Black Forest ham fresh tomato and American cheese and grills them all up to create an indulgent choice thats freshly made too.";5.49
234;Fresh Melts®;Italian B.M.T.® Melt Footlong Melt;Three craveable meats melty cheese and fresh veggies. Its not too good to be true its the Italian B.M.T.® Melt. Now you can get the flavors you crave along with the goodness of fresh tomatoes peppers and onions thats a win-win.;8.99
234;Fresh Melts®;Italian B.M.T.® Melt 6 Inch Melt;Three craveable meats melty cheese and fresh veggies. Its not too good to be true its the Italian B.M.T.® Melt. Now you can get the flavors you crave along with the goodness of fresh tomatoes peppers and onions thats a win-win.;5.99
234;Fresh Melts®;Meatball Marinara Melt Footlong Melt;Add some melty goodness to your Meatball Marinara sub. Make it a Fresh Melt™ and get craveable meatballs and tangy marinara sauce topped with American and parmesan all grilled to cheesy perfection. Freshly made in front of you.;7.99
234;Fresh Melts®;Meatball Marinara Melt 6 Inch Melt;Add some melty goodness to your Meatball Marinara sub. Make it a Fresh Melt™ and get craveable meatballs and tangy marinara sauce topped with American and parmesan all grilled to cheesy perfection. Freshly made in front of you.;5.49
234;Fresh Melts®;Oven Roasted Turkey Melt Footlong Melt;The Oven Roasted Turkey Melt is loaded with fresh veggies like tomatoes peppers and onions and grilled on our Hearty Multigrain bread until the American cheese is as melty and cheesy as you want it. Cravings covered.;9.49
234;Fresh Melts®;Oven Roasted Turkey Melt 6 Inch Melt;The Oven Roasted Turkey Melt is loaded with fresh veggies like tomatoes peppers and onions and grilled on our Hearty Multigrain bread until the American cheese is as melty and cheesy as you want it. Cravings covered.;5.99
234;Fresh Melts®;Spicy Italian Melt Footlong Melt;Spicy Italian Melt combines the mouth-watering flavor of pepperoni salami and cheese grilled to melty perfection with the feel-good flavor of spinach tomatoes and peppers. Guess you can have it all.;8.49
234;Fresh Melts®;Spicy Italian Melt 6 Inch Melt;Spicy Italian Melt combines the mouth-watering flavor of pepperoni salami and cheese grilled to melty perfection with the feel-good flavor of spinach tomatoes and peppers. Guess you can have it all.;5.49
234;Fresh Melts®;Steak & Cheese Melt Footlong Melt;"Grilled melty and cheesy but also loaded with fresh vegetables? The Steak &amp; Cheese Melt is just that freshly made with onions and peppers and perfectly grilled to cover all your cravings.";9.99
234;Fresh Melts®;Steak & Cheese Melt 6 Inch Melt;"Grilled melty and cheesy but also loaded with fresh vegetables? The Steak &amp; Cheese Melt is just that freshly made with onions and peppers and perfectly grilled to cover all your cravings.";6.99
234;Fresh Melts®;Tuna Melt Footlong Melt;100% wild-caught tuna with mayo. Fresh onion. Melty provolone. We brought the best ingredients together for something that satisfies your cravings for both fresh and savory. Its not just a tuna melt its a Fresh Melt™. Freshly made in front of you.;9.99
234;Fresh Melts®;Tuna Melt 6 Inch Melt;100% wild-caught tuna with mayo. Fresh onion. Melty provolone. We brought the best ingredients together for something that satisfies your cravings for both fresh and savory. Its not just a tuna melt its a Fresh Melt™. Freshly made in front of you.;6.99
234;No Bready Bowls™;Sweet Onion Steak Teriyaki;Our Sweet Onion Steak Teriyaki protein bowl will blow you away with flavor. We start with lettuce spinach tomatoes cucumbers green peppers black olives red onions and finish it with tasty shaved steak our NEW Sweet Onion Teriyaki Sauce then add American cheese and another drizzle of our Sweet Onion Teriyaki sauce. Mind. Blown.;10.49
234;No Bready Bowls™;Sweet Onion Chicken Teriyaki;The amazing Sweet Onion Chicken Teriyaki protein bowl carries its weight in deliciousness. It starts light with a veggie delight of lettuce spinach tomatoes cucumbers green peppers black olives and red onions but then here come the big heavy hitters—the juicy grilled chicken strips topped with our NEW Sweet Onion Teriyaki sauce. Its all that and more.;9.99
234;No Bready Bowls™;Mozza Meat;This mouth-watering protein bowl is heavenly anytime. Tons of thin-sliced Black Forest Ham NEW Italian-style capicola and Belgioioso® Fresh  Mozzarella piled high on a bed of lettuce spinach tomatoes cucumbers green peppers black olives red onions and banana peppers.;10.79
234;No Bready Bowls™;Supreme Meats;This Supreme Meats protein bowl is so stacked just lifting it is a workout. Thats because its piled with NEW Italian-style capicola thin-sliced Black Forest Ham Genoa Salami and pepperoni set on top of a bed of lettuce spinach tomatoes cucumbers green peppers black olives red onions banana peppers and topped with provolone and our famous MVP Parmesan Vinaigrette™.;10.49
234;No Bready Bowls™;All-American Club®;Everything you want in the classic All-American Club® sandwich all in a bowl. Oven roasted turkey Black Forest ham and hickory smoked bacon pack the protein. With lettuce baby spinach tomatoes cucumber green peppers black olives red onions and Monterey cheddar cheese.;10.99
234;No Bready Bowls™;Baja Chicken & Bacon;Energize your meal with extra helpings of Rotisserie-Style Chicken Pepper Jack Cheese and Hickory-Smoked Bacon piled high on crisp veggies and topped with our Baja Chipotle sauce.;11.99
234;No Bready Bowls™;Baja Steak & Jack;"That Baja Steak &amp; Jack Footlong you fell in love with? It comes in a bowl too Steak and Pepper Jack Cheese piled high on fresh crisp veggies with our Baja Chipotle Sauce.";9.99
234;No Bready Bowls™;Baja Turkey Avocado;Give your lunch a boost with a double portion of Oven-Roasted Turkey along with Smashed Avocado and Baja Chipotle sauce on a bowl of greens and veggies.;10.99
234;No Bready Bowls™;Baja Turkey with Sliced Avocado;Give your lunch a boost with a double portion of Oven-Roasted Turkey along with Sliced Avocado and Baja Chipotle sauce on a bowl of greens and veggies.;10.99
234;No Bready Bowls™;Black Forest Ham;A Footlongs worth of protein? Yup! When you make it a Protein Bowl youll get all of the Black Forest ham youd get on your favorite Footlong piled high atop fresh lettuce tomato cucumber and more veggies.;7.99
234;No Bready Bowls™;Buffalo Chicken;"Packed with grilled chicken plus just the right amount of Franks RedHot® Buffalo sauce a little peppercorn ranch to beat the heat and all the veggies you can fit in there. Franks RedHot® is a registered trademark of McCormick &amp; Co. and used under license by Subway Franchisee Advertising Fund Trust Ltd. ®/© Subway IP LLC 2021.";9.99
234;No Bready Bowls™;B.L.T.; The classic B.L.T. in a bowl. Its that simple. But of course you can add your favorite veggies too.;8.99
234;No Bready Bowls™;Chicken & Bacon Ranch;Fuel your day with every last bite of Rotisserie-Style Chicken Monterrey Cheddar Cheese and Hickory-Smoked Bacon youd get in a Footlong now in a bowl with veggies and Peppercorn Ranch.;11.49
234;No Bready Bowls™;Chicken Pizziola®; Take your taste buds to Italy with pepperoni grilled chicken marinara sauce and Monterey cheddar cheese all in one protein-packed bowl. We think its great with a little baby spinach green pepper and olives but you do you.;11.49
234;No Bready Bowls™;Cold Cut Combo®;Cant pick just one protein for your Protein Bowl? Try three. The Cold Cut Combo® features heaping portions of ham salami and bologna (all turkey based) plus lettuce tomato cucumbers and more.;7.99
234;No Bready Bowls™;Grilled Chicken;Tender grilled chicken is the star of the show while you choose the supporting cast from our long list of veggies in this protein-packed bowl.;9.99
234;No Bready Bowls™;Honey Mustard Rotisserie-Style Chicken ;Even a salad can be extra. So were giving you DOUBLE the Rotisserie-Style Chicken on a bowl of crisp veggies and topping it all with Honey Mustard.;10.99
234;No Bready Bowls™;Italian B.M.T.®;Big. Meaty. Tasty. And we mean meaty. Youll get all the salami pepperoni and ham youd find on a Footlong Italian B.M.T®. on top of shredded lettuce tomatoes cucumbers and more. Yeah that works.;8.99
234;No Bready Bowls™;Meatball Marinara;When it comes to the Meatball Marinara Protein Bowl we wont skimp on the protein. Youll get spinach peppers and other veggies plus all eight meatballs (count ‘em!) youd find on a Footlong.;7.99
